,Season,1stA,2ndA,3rdA,4thA,FinalA,MLA,TeamA,VHA,1stB,2ndB,2HB,3rdB,4thB,FinalB,MLB,TeamB,Date,ActualTotal,OpeningTotal,ClosingTotal,ProjDiffOpen,ProjDiffClose,ActualDiff
4064,2011,22.0,27.0,21.0,14.0,84.0,300.0,Seattle,V,22.0,25.0,6.0,30.0,23.0,100.0,-360.0,Charlotte,11-17-2010,184.0,196.5,199.5,-7.5,-8.0,-16.0
4065,2011,17.0,29.0,26.0,25.0,97.0,-230.0,Utah,V,31.0,34.0,107.0,30.0,22.0,117.0,190.0,Indiana,11-17-2010,214.0,203.0,204.5,6.0,5.0,-20.0
4066,2011,18.0,27.0,18.0,28.0,91.0,-155.0,Miami,V,23.0,12.0,1.5,26.0,26.0,87.0,135.0,NewJersey,11-17-2010,178.0,180.0,174.0,-2.0,3.0,4.0
4067,2011,25.0,17.0,32.0,26.0,100.0,-190.0,NewOrleans,V,21.0,19.0,91.0,21.0,21.0,82.0,160.0,Minnesota,11-17-2010,182.0,190.0,188.0,5.5,4.0,18.0
4068,2011,24.0,22.0,24.0,26.0,96.0,285.0,Atlanta,V,23.0,34.0,1.0,19.0,29.0,105.0,-335.0,Milwaukee,11-17-2010,201.0,198.5,196.5,-8.0,-7.5,-9.0
4069,2011,29.0,24.0,25.0,27.0,105.0,950.0,Memphis,V,27.0,27.0,9.0,28.0,26.0,108.0,-1500.0,Dallas,11-17-2010,213.0,210.0,213.0,-12.5,-14.0,-3.0
4070,2011,37.0,32.0,25.0,21.0,115.0,-250.0,Phoenix,V,30.0,27.0,1.5,19.0,29.0,105.0,210.0,Houston,11-17-2010,220.0,198.0,196.0,4.5,5.5,10.0
4071,2011,22.0,18.0,16.0,27.0,83.0,850.0,NewYork,V,30.0,28.0,3.0,26.0,31.0,115.0,-1300.0,Denver,11-17-2010,198.0,216.0,213.5,-12.5,-14.0,-32.0
4072,2011,29.0,22.0,19.0,22.0,92.0,-160.0,Chicago,V,16.0,24.0,1.5,19.0,14.0,73.0,140.0,LAClippers,11-17-2010,165.0,191.0,187.0,1.5,3.0,19.0
4073,2011,32.0,26.0,22.0,26.0,106.0,220.0,GoldenState,V,29.0,32.0,3.5,27.0,12.0,100.0,-260.0,Toronto,11-18-2010,206.0,217.5,219.5,-5.0,-6.5,6.0
4074,2011,17.0,24.0,35.0,26.0,102.0,-120.0,Boston,V,28.0,30.0,94.5,25.0,21.0,104.0,100.0,Orlando,11-18-2010,206.0,189.0,187.5,-0.0,1.0,-2.0
4075,2011,31.0,27.0,14.0,23.0,95.0,-205.0,Detroit,V,22.0,30.0,97.0,23.0,30.0,105.0,175.0,Sacramento,11-18-2010,200.0,193.0,195.5,5.0,4.5,-10.0
4076,2011,21.0,25.0,14.0,18.0,78.0,190.0,Chicago,V,16.0,29.0,4.0,30.0,31.0,106.0,-230.0,LALakers,11-18-2010,184.0,195.5,198.0,-4.5,-5.5,-28.0
4077,2011,23.0,13.0,25.0,31.0,92.0,190.0,Portland,V,24.0,16.0,2.5,23.0,38.0,101.0,-230.0,Charlotte,11-19-2010,193.0,187.0,190.5,-5.0,-5.5,-9.0
4078,2011,24.0,29.0,24.0,31.0,108.0,195.0,Seattle,V,38.0,30.0,105.5,34.0,23.0,125.0,-235.0,Memphis,11-19-2010,233.0,218.0,218.5,-6.0,-5.5,-17.0
4079,2011,33.0,20.0,17.0,25.0,95.0,100.0,Orlando,V,17.0,26.0,3.0,25.0,20.0,88.0,-120.0,NewOrleans,11-19-2010,183.0,188.0,186.0,-0.0,-1.0,7.0
4080,2011,17.0,24.0,17.0,17.0,75.0,550.0,NewJersey,V,30.0,21.0,3.5,32.0,19.0,102.0,-700.0,Utah,11-19-2010,177.0,190.5,191.0,-11.0,-11.0,-27.0
4081,2011,24.0,20.0,24.0,33.0,101.0,190.0,Philadelphia,V,26.0,34.0,93.5,38.0,18.0,116.0,-230.0,Washington,11-20-2010,217.0,191.0,183.5,-6.0,-5.0,-15.0
4082,2011,21.0,28.0,35.0,27.0,111.0,240.0,Milwaukee,V,31.0,22.0,3.0,27.0,27.0,107.0,-290.0,Cleveland,11-20-2010,218.0,194.5,193.5,-6.5,-6.5,4.0
4083,2011,37.0,34.0,33.0,30.0,134.0,-125.0,LALakers,V,35.0,28.0,1.5,27.0,24.0,114.0,105.0,Indiana,11-20-2010,248.0,207.0,207.5,2.0,1.5,20.0
4084,2011,29.0,32.0,22.0,12.0,95.0,-250.0,SanAntonio,V,20.0,24.0,2.0,21.0,18.0,83.0,210.0,Atlanta,11-20-2010,178.0,190.5,190.0,5.5,6.0,12.0
4085,2011,31.0,29.0,17.0,31.0,108.0,-120.0,GoldenState,V,24.0,23.0,3.0,15.0,20.0,82.0,100.0,NewYork,11-20-2010,190.0,219.0,220.0,-0.0,1.0,26.0
4086,2011,31.0,24.0,17.0,27.0,99.0,355.0,Toronto,V,19.0,22.0,9.0,38.0,26.0,105.0,-425.0,Dallas,11-20-2010,204.0,196.5,197.0,-9.5,-8.5,-6.0
4087,2011,25.0,28.0,16.0,22.0,91.0,370.0,Chicago,V,36.0,36.0,101.0,22.0,18.0,112.0,-450.0,Denver,11-20-2010,203.0,203.5,201.5,-6.0,-8.5,-21.0
4088,2011,27.0,28.0,31.0,14.0,100.0,-330.0,Phoenix,V,26.0,21.0,106.0,27.0,24.0,98.0,280.0,Sacramento,11-20-2010,198.0,212.0,218.0,6.5,7.5,2.0
4089,2011,26.0,18.0,35.0,25.0,114.0,250.0,Washington,V,20.0,26.0,4.0,32.0,26.0,111.0,-300.0,Charlotte,11-21-2010,225.0,192.0,192.5,-4.5,-7.0,3.0
4090,2011,16.0,21.0,27.0,18.0,82.0,620.0,GoldenState,V,25.0,25.0,2.0,31.0,24.0,105.0,-820.0,Boston,11-21-2010,187.0,214.0,214.0,-9.0,-11.0,-23.0
4091,2011,25.0,22.0,15.0,38.0,100.0,120.0,Dallas,V,30.0,16.0,2.0,28.0,20.0,94.0,-140.0,Houston,11-21-2010,194.0,193.5,190.0,-1.5,-2.5,6.0
4092,2011,21.0,16.0,19.0,26.0,82.0,360.0,Atlanta,V,24.0,19.0,3.0,23.0,13.0,79.0,-430.0,Miami,11-21-2010,161.0,190.0,187.5,-7.5,-8.0,3.0
4093,2011,23.0,31.0,28.0,23.0,105.0,275.0,Indiana,V,29.0,26.0,4.5,17.0,21.0,93.0,-325.0,NewOrleans,11-21-2010,198.0,196.0,199.0,-7.0,-7.5,12.0
4094,2011,19.0,27.0,22.0,27.0,95.0,155.0,Toronto,V,23.0,21.0,4.0,24.0,21.0,89.0,-175.0,Memphis,11-21-2010,184.0,212.0,211.5,-1.0,-4.0,6.0
4095,2011,24.0,22.0,26.0,25.0,97.0,-230.0,Cleveland,V,25.0,17.0,96.5,22.0,22.0,86.0,190.0,Minnesota,11-21-2010,183.0,193.0,191.5,4.5,5.0,11.0
4096,2011,24.0,23.0,33.0,23.0,103.0,-135.0,LALakers,V,17.0,29.0,103.0,29.0,35.0,110.0,115.0,Milwaukee,11-21-2010,213.0,203.0,208.0,-0.0,2.0,-7.0
4097,2011,23.0,22.0,16.0,25.0,86.0,600.0,NewYork,V,36.0,19.0,3.0,23.0,20.0,98.0,-800.0,Detroit,11-21-2010,184.0,191.5,192.5,-11.0,-10.5,-12.0
4098,2011,34.0,30.0,26.0,20.0,110.0,225.0,Orlando,V,30.0,29.0,6.5,34.0,35.0,128.0,-265.0,SanAntonio,11-21-2010,238.0,190.5,187.5,-6.0,-6.0,-18.0
4099,2011,38.0,25.0,19.0,29.0,111.0,1000.0,Sacramento,V,47.0,33.0,3.0,30.0,17.0,127.0,-1600.0,Phoenix,11-21-2010,238.0,218.5,216.0,-13.0,-14.0,-16.0
4100,2011,19.0,26.0,29.0,32.0,106.0,135.0,NewJersey,V,26.0,22.0,1.0,31.0,22.0,101.0,-155.0,Portland,11-21-2010,207.0,181.0,183.5,-5.0,-3.0,5.0
4101,2011,27.0,19.0,20.0,24.0,90.0,-310.0,Denver,V,24.0,29.0,98.5,24.0,24.0,101.0,260.0,LAClippers,11-21-2010,191.0,206.0,204.5,3.5,6.5,-11.0
4102,2011,30.0,30.0,30.0,33.0,123.0,-135.0,GoldenState,V,33.0,28.0,107.0,28.0,26.0,115.0,115.0,Washington,11-23-2010,238.0,216.5,214.0,0.0,2.5,8.0
4103,2011,16.0,28.0,22.0,26.0,92.0,400.0,Charlotte,V,27.0,28.0,3.0,25.0,25.0,105.0,-500.0,Orlando,11-23-2010,197.0,195.5,197.5,-9.5,-9.5,-13.0
4104,2011,16.0,19.0,31.0,28.0,94.0,300.0,LALakers,V,25.0,28.0,101.0,31.0,23.0,107.0,-360.0,Boston,11-23-2010,201.0,202.0,205.0,-7.5,-8.0,-13.0
4105,2011,17.0,21.0,16.0,24.0,78.0,450.0,Philadelphia,V,17.0,23.0,5.5,24.0,19.0,83.0,-600.0,Detroit,11-23-2010,161.0,186.5,184.0,-10.0,-9.5,-5.0
4106,2011,25.0,28.0,34.0,20.0,107.0,-340.0,Dallas,V,30.0,32.0,103.0,26.0,23.0,111.0,280.0,Indiana,11-23-2010,218.0,206.0,207.5,7.5,6.5,-4.0
4107,2011,24.0,25.0,18.0,24.0,91.0,-165.0,Houston,V,26.0,24.0,91.5,24.0,24.0,98.0,145.0,Miami,11-23-2010,189.0,179.5,179.5,2.0,3.5,-7.0
4108,2011,22.0,18.0,19.0,29.0,88.0,650.0,Memphis,V,29.0,32.0,1.0,16.0,24.0,101.0,-900.0,SanAntonio,11-23-2010,189.0,203.5,207.5,-12.0,-12.5,-13.0
4109,2011,22.0,34.0,18.0,19.0,93.0,1500.0,Minnesota,V,22.0,29.0,11.0,24.0,24.0,99.0,-1900.0,Denver,11-23-2010,192.0,203.5,209.0,-13.5,-14.0,-6.0
4110,2011,27.0,25.0,22.0,20.0,94.0,1250.0,LAClippers,V,22.0,29.0,9.5,35.0,27.0,113.0,-1650.0,Phoenix,11-23-2010,207.0,210.5,211.5,-13.0,-14.5,-19.0
4111,2011,24.0,19.0,21.0,7.0,71.0,250.0,NewOrleans,V,20.0,24.0,4.0,31.0,24.0,99.0,-300.0,Utah,11-23-2010,170.0,198.0,196.5,-6.0,-6.0,-28.0
4112,2011,25.0,18.0,22.0,19.0,84.0,170.0,Sacramento,V,24.0,18.0,3.5,20.0,25.0,87.0,-200.0,Portland,11-23-2010,171.0,199.5,204.0,-5.0,-4.5,-3.0
4113,2011,28.0,24.0,24.0,22.0,98.0,-160.0,NewJersey,V,22.0,20.0,1.5,26.0,25.0,93.0,140.0,Seattle,11-23-2010,191.0,195.5,195.5,3.0,3.0,5.0
4114,2011,30.0,26.0,25.0,27.0,108.0,170.0,Toronto,V,21.0,31.0,5.0,29.0,30.0,111.0,-200.0,Cleveland,11-24-2010,219.0,197.0,190.5,-5.5,-4.5,-3.0
4115,2011,19.0,12.0,23.0,24.0,78.0,-140.0,Chicago,V,18.0,25.0,90.0,22.0,20.0,85.0,120.0,NewYork,11-24-2010,163.0,190.0,185.0,3.0,2.5,-7.0
4116,2011,23.0,25.0,28.0,20.0,96.0,-330.0,Boston,V,23.0,30.0,96.5,22.0,20.0,95.0,280.0,Charlotte,11-24-2010,191.0,186.0,186.0,6.0,7.5,1.0
4117,2011,28.0,21.0,27.0,23.0,99.0,235.0,Miami,V,34.0,25.0,1.0,32.0,29.0,120.0,-275.0,Orlando,11-24-2010,219.0,181.0,188.0,-7.5,-7.0,-21.0
4118,2011,23.0,22.0,30.0,15.0,100.0,-165.0,GoldenState,V,30.0,27.0,103.5,19.0,14.0,98.0,145.0,Philadelphia,11-24-2010,198.0,205.0,206.5,2.0,3.5,2.0
4119,2011,17.0,28.0,19.0,30.0,94.0,-195.0,Atlanta,V,28.0,35.0,95.5,12.0,12.0,87.0,165.0,Minnesota,11-24-2010,181.0,192.0,190.0,3.5,4.5,7.0
4120,2011,26.0,27.0,25.0,40.0,118.0,190.0,Washington,V,26.0,24.0,5.0,32.0,42.0,124.0,-230.0,Memphis,11-24-2010,242.0,216.0,213.0,-6.0,-5.5,-6.0
4121,2011,13.0,27.0,22.0,19.0,81.0,210.0,Denver,V,34.0,24.0,96.5,26.0,25.0,109.0,-250.0,Houston,11-24-2010,190.0,200.5,200.5,-5.0,-6.0,-28.0
4122,2011,22.0,25.0,19.0,29.0,95.0,-175.0,Dallas,V,20.0,24.0,100.0,18.0,35.0,97.0,155.0,Milwaukee,11-24-2010,192.0,203.0,201.0,3.5,4.0,-2.0
4123,2011,19.0,36.0,25.0,18.0,98.0,-150.0,NewOrleans,V,24.0,24.0,92.5,22.0,19.0,89.0,130.0,LAClippers,11-24-2010,187.0,188.0,185.0,2.0,3.0,9.0
4124,2011,33.0,11.0,20.0,14.0,78.0,175.0,Chicago,V,26.0,24.0,0.0,20.0,23.0,93.0,-205.0,Toronto,11-25-2010,171.0,184.0,185.0,-4.0,-4.5,-15.0
4125,2011,30.0,27.0,22.0,24.0,103.0,-120.0,Utah,V,34.0,16.0,1.5,19.0,24.0,93.0,100.0,Detroit,11-25-2010,196.0,190.0,190.0,-2.0,1.0,10.0
4126,2011,21.0,33.0,19.0,38.0,111.0,110.0,Cleveland,V,25.0,21.0,3.5,29.0,31.0,106.0,-130.0,Indiana,11-25-2010,217.0,201.5,205.0,-2.0,-2.0,5.0
4127,2011,32.0,32.0,27.0,25.0,116.0,-600.0,SanAntonio,V,30.0,34.0,100.0,20.0,17.0,101.0,475.0,Seattle,11-25-2010,217.0,198.5,199.0,9.0,10.0,15.0
4128,2011,18.0,19.0,35.0,30.0,102.0,240.0,NewJersey,V,26.0,23.0,0.0,23.0,28.0,100.0,-290.0,LALakers,11-25-2010,202.0,196.0,199.5,-6.5,-6.5,2.0
4129,2011,27.0,25.0,28.0,29.0,109.0,-240.0,Utah,V,31.0,27.0,100.0,31.0,24.0,113.0,200.0,NewYork,11-26-2010,222.0,198.0,194.0,6.0,5.5,-4.0
4130,2011,29.0,29.0,18.0,27.0,103.0,600.0,Minnesota,V,19.0,18.0,10.5,24.0,33.0,94.0,-800.0,NewOrleans,11-26-2010,197.0,183.5,188.0,-11.0,-10.5,9.0
4131,2011,26.0,21.0,38.0,25.0,110.0,750.0,Washington,V,28.0,17.0,9.5,27.0,26.0,98.0,-1100.0,Dallas,11-26-2010,208.0,209.5,208.0,-12.0,-12.0,12.0
4132,2011,23.0,25.0,25.0,26.0,99.0,-260.0,SanAntonio,V,22.0,30.0,96.5,34.0,26.0,112.0,220.0,Sacramento,11-26-2010,211.0,193.0,194.5,6.5,6.0,-13.0
4133,2011,17.0,25.0,17.0,26.0,85.0,-215.0,Orlando,V,27.0,15.0,101.5,16.0,16.0,74.0,185.0,Portland,11-26-2010,159.0,197.0,203.0,4.0,5.0,11.0
4134,2011,21.0,19.0,19.0,29.0,88.0,-275.0,Houston,V,24.0,15.0,93.5,19.0,13.0,71.0,235.0,LAClippers,11-26-2010,159.0,185.5,189.5,5.5,6.5,17.0
4135,2011,37.0,26.0,29.0,22.0,114.0,-200.0,Phoenix,V,45.0,27.0,113.0,31.0,26.0,129.0,170.0,GoldenState,11-26-2010,243.0,228.0,229.5,4.5,5.0,-15.0
4136,2011,20.0,29.0,22.0,21.0,104.0,-165.0,Boston,V,26.0,20.0,97.0,28.0,18.0,109.0,145.0,Cleveland,11-27-2010,213.0,193.5,190.0,3.5,3.5,-5.0
4137,2011,28.0,30.0,23.0,29.0,110.0,200.0,Memphis,V,25.0,20.0,6.5,31.0,27.0,103.0,-240.0,NewJersey,11-27-2010,213.0,204.5,206.0,-5.0,-5.5,7.0
4138,2011,15.0,28.0,19.0,28.0,90.0,305.0,Charlotte,V,23.0,32.0,1.0,32.0,23.0,110.0,-365.0,Miami,11-27-2010,200.0,188.0,187.0,-7.0,-7.0,-20.0
4139,2011,32.0,24.0,29.0,29.0,114.0,225.0,Philadelphia,V,18.0,34.0,6.0,24.0,23.0,99.0,-265.0,Milwaukee,11-27-2010,213.0,185.5,187.0,-8.0,-6.0,15.0
4140,2011,17.0,13.0,21.0,27.0,78.0,190.0,Atlanta,V,13.0,21.0,2.0,36.0,20.0,90.0,-230.0,Chicago,11-27-2010,168.0,181.5,183.0,-4.0,-5.0,-12.0
4141,2011,31.0,25.0,26.0,30.0,112.0,295.0,Indiana,V,25.0,25.0,7.5,33.0,27.0,110.0,-355.0,Denver,11-27-2010,222.0,216.5,216.5,-9.0,-7.0,2.0
4142,2011,25.0,29.0,19.0,26.0,99.0,650.0,Seattle,V,30.0,24.0,8.0,31.0,21.0,106.0,-900.0,LALakers,11-27-2010,205.0,216.0,218.0,-11.5,-12.5,-7.0
4143,2011,29.0,10.0,21.0,31.0,91.0,250.0,Memphis,V,27.0,30.0,101.0,25.0,21.0,103.0,-300.0,Toronto,11-28-2010,194.0,207.5,207.0,-8.0,-6.5,-12.0
4144,2011,25.0,24.0,28.0,29.0,106.0,-260.0,Utah,V,27.0,17.0,103.0,24.0,27.0,95.0,220.0,Philadelphia,11-28-2010,201.0,188.5,195.5,7.5,6.5,11.0
4145,2011,28.0,14.0,24.0,14.0,80.0,150.0,Milwaukee,V,28.0,24.0,99.0,21.0,23.0,96.0,-170.0,Atlanta,11-28-2010,176.0,195.0,197.5,-2.5,-3.5,-16.0
4146,2011,22.0,21.0,16.0,15.0,74.0,330.0,Cleveland,V,23.0,25.0,4.0,29.0,32.0,109.0,-400.0,Detroit,11-28-2010,183.0,191.0,189.0,-8.5,-8.5,-35.0
4147,2011,22.0,23.0,32.0,26.0,103.0,1050.0,Minnesota,V,30.0,28.0,4.0,25.0,26.0,109.0,-1700.0,Dallas,11-28-2010,212.0,197.0,197.5,-14.0,-14.0,-6.0
4148,2011,23.0,23.0,24.0,24.0,94.0,750.0,Washington,V,24.0,25.0,7.5,31.0,29.0,109.0,-1100.0,SanAntonio,11-28-2010,203.0,203.5,200.0,-12.0,-12.5,-15.0
4149,2011,27.0,29.0,21.0,23.0,100.0,160.0,Houston,V,28.0,24.0,3.5,21.0,21.0,94.0,-190.0,Phoenix,11-28-2010,194.0,204.5,206.0,-6.0,-4.0,6.0
4150,2011,17.0,25.0,25.0,28.0,95.0,160.0,Indiana,V,22.0,24.0,1.5,13.0,30.0,89.0,-190.0,Portland,11-28-2010,184.0,203.5,204.0,-4.0,-4.0,6.0
4151,2011,30.0,27.0,26.0,27.0,110.0,-375.0,Orlando,V,24.0,21.0,101.5,23.0,26.0,94.0,315.0,Seattle,11-28-2010,204.0,211.0,209.0,8.5,8.0,16.0
4152,2011,29.0,24.0,28.0,22.0,103.0,-125.0,GoldenState,V,25.0,30.0,108.0,27.0,14.0,96.0,105.0,Sacramento,11-28-2010,199.0,220.0,221.5,-1.0,1.5,7.0
4153,2011,16.0,15.0,10.0,18.0,59.0,700.0,NewYork,V,27.0,27.0,1.5,28.0,22.0,104.0,-1000.0,Boston,11-29-2010,163.0,187.5,189.0,-13.0,-12.5,-45.0
4154,2011,33.0,24.0,18.0,24.0,99.0,190.0,Denver,V,21.0,34.0,4.5,26.0,46.0,127.0,-230.0,LALakers,11-29-2010,226.0,217.0,220.0,-5.0,-5.0,-28.0
4155,2011,24.0,26.0,18.0,26.0,94.0,-130.0,Houston,V,29.0,30.0,103.0,24.0,30.0,113.0,110.0,GoldenState,11-29-2010,207.0,208.0,208.5,-0.0,2.0,-19.0
4156,2011,20.0,23.0,25.0,16.0,84.0,125.0,Washington,V,25.0,17.0,2.5,26.0,17.0,85.0,-145.0,Philadelphia,11-30-2010,169.0,196.5,195.0,-1.0,-2.5,-1.0
4157,2011,28.0,21.0,16.0,17.0,82.0,235.0,Cleveland,V,27.0,27.0,2.5,22.0,15.0,91.0,-275.0,Toronto,11-30-2010,173.0,195.0,189.0,-3.5,-6.5,-9.0
4158,2011,28.0,15.0,25.0,24.0,92.0,-120.0,NewOrleans,V,22.0,23.0,93.0,18.0,23.0,86.0,100.0,Atlanta,11-30-2010,178.0,187.0,187.0,1.0,1.0,6.0
4159,2011,29.0,26.0,22.0,11.0,88.0,-120.0,Milwaukee,V,19.0,25.0,2.5,21.0,26.0,91.0,100.0,NewYork,11-30-2010,179.0,193.0,194.5,-0.0,1.0,-3.0
4160,2011,22.0,26.0,26.0,32.0,106.0,-600.0,SanAntonio,V,24.0,24.0,95.5,32.0,11.0,91.0,475.0,Minnesota,11-30-2010,197.0,193.0,192.0,9.5,10.0,15.0
4161,2011,31.0,28.0,24.0,12.0,95.0,-145.0,Boston,V,25.0,16.0,3.0,20.0,24.0,85.0,125.0,Miami,11-30-2010,180.0,188.5,185.0,2.5,2.5,10.0
4162,2011,19.0,17.0,23.0,21.0,80.0,850.0,Portland,V,18.0,26.0,5.5,32.0,15.0,91.0,-1300.0,Dallas,11-30-2010,171.0,197.5,198.5,-12.5,-13.0,-11.0
4163,2011,22.0,29.0,31.0,14.0,96.0,190.0,LALakers,V,30.0,40.0,106.0,32.0,18.0,120.0,-230.0,Utah,11-30-2010,216.0,212.5,209.0,-8.0,-5.0,-24.0
4164,2011,16.0,34.0,28.0,28.0,106.0,190.0,Orlando,V,31.0,29.0,0.0,28.0,22.0,110.0,-230.0,Phoenix,11-30-2010,216.0,212.5,215.5,-5.0,-5.5,-4.0
4165,2011,24.0,24.0,17.0,28.0,93.0,-125.0,Indiana,V,22.0,27.0,102.5,21.0,25.0,95.0,105.0,Seattle,11-30-2010,188.0,213.5,212.0,2.5,2.0,-2.0
4166,2011,24.0,26.0,22.0,35.0,107.0,400.0,LAClippers,V,30.0,33.0,2.0,27.0,33.0,123.0,-500.0,Denver,11-30-2010,230.0,205.5,208.0,-9.5,-9.5,-16.0
4167,2011,23.0,22.0,30.0,22.0,97.0,135.0,Toronto,V,23.0,30.0,100.0,25.0,23.0,101.0,-155.0,Washington,12-01-2010,198.0,198.0,194.0,1.0,-3.0,-4.0
4168,2011,28.0,23.0,10.0,22.0,92.0,290.0,Philadelphia,V,19.0,16.0,7.5,25.0,23.0,94.0,-350.0,NewJersey,12-01-2010,186.0,184.5,182.5,-8.0,-7.5,-2.0
4169,2011,21.0,19.0,15.0,25.0,80.0,370.0,Minnesota,V,26.0,23.0,3.5,30.0,30.0,109.0,-450.0,Memphis,12-01-2010,189.0,210.0,211.0,-9.0,-9.0,-29.0
4170,2011,23.0,28.0,30.0,21.0,108.0,-150.0,Dallas,V,32.0,24.0,95.5,24.0,22.0,112.0,130.0,NewOrleans,12-01-2010,220.0,195.5,192.5,3.0,3.0,-4.0
4171,2011,28.0,28.0,28.0,33.0,117.0,-230.0,Detroit,V,22.0,20.0,2.5,23.0,26.0,91.0,190.0,Milwaukee,12-01-2010,208.0,195.5,192.5,2.5,5.0,26.0
4172,2011,23.0,34.0,18.0,20.0,95.0,275.0,Charlotte,V,31.0,27.0,4.5,28.0,25.0,111.0,-325.0,Chicago,12-01-2010,206.0,181.0,183.0,-5.5,-7.0,-16.0
4173,2011,29.0,21.0,24.0,25.0,99.0,-260.0,Houston,V,26.0,23.0,95.5,30.0,28.0,107.0,220.0,Sacramento,12-01-2010,206.0,194.5,193.0,4.5,6.5,-8.0
4174,2011,19.0,20.0,11.0,20.0,70.0,1400.0,Cleveland,V,17.0,26.0,9.5,21.0,16.0,80.0,-2800.0,Boston,12-02-2010,150.0,185.0,184.5,-10.5,-15.0,-10.0
4175,2011,32.0,18.0,27.0,24.0,101.0,-110.0,Indiana,V,19.0,32.0,0.0,25.0,19.0,95.0,-110.0,LAClippers,12-02-2010,196.0,202.0,198.0,1.5,-0.0,6.0
4176,2011,17.0,21.0,19.0,22.0,79.0,950.0,Portland,V,23.0,28.0,2.0,26.0,23.0,100.0,-1500.0,SanAntonio,12-02-2010,179.0,186.5,188.0,-15.0,-13.5,-21.0
4177,2011,27.0,17.0,23.0,28.0,95.0,295.0,NewJersey,V,27.0,27.0,1.5,33.0,31.0,118.0,-355.0,Detroit,12-02-2010,213.0,181.5,184.0,-8.0,-8.0,-23.0
4178,2011,37.0,24.0,24.0,30.0,115.0,-400.0,Phoenix,V,29.0,28.0,102.5,27.0,20.0,104.0,330.0,NewYork,12-02-2010,219.0,204.5,209.5,9.0,8.5,11.0
4179,2011,17.0,25.0,22.0,25.0,89.0,185.0,Miami,V,37.0,22.0,102.0,33.0,23.0,115.0,-215.0,Denver,12-02-2010,204.0,199.0,207.0,-6.0,-5.0,-26.0
4180,2011,35.0,25.0,28.0,21.0,109.0,-260.0,GoldenState,V,18.0,23.0,2.5,25.0,30.0,96.0,220.0,Seattle,12-02-2010,205.0,220.0,218.5,6.0,6.0,13.0
4181,2011,24.0,39.0,14.0,27.0,104.0,-105.0,Orlando,V,30.0,25.0,2.5,20.0,22.0,97.0,-115.0,LALakers,12-02-2010,201.0,211.0,211.0,-1.5,-1.0,7.0
4182,2011,24.0,21.0,21.0,22.0,88.0,135.0,Atlanta,V,17.0,29.0,1.5,16.0,17.0,79.0,-155.0,Philadelphia,12-03-2010,167.0,179.0,180.5,-1.5,-3.0,9.0
4183,2011,16.0,17.0,26.0,20.0,79.0,155.0,Charlotte,V,27.0,27.0,92.0,22.0,22.0,98.0,-175.0,Toronto,12-03-2010,177.0,189.0,190.5,-5.0,-4.0,-19.0
4184,2011,31.0,19.0,28.0,28.0,106.0,355.0,Portland,V,24.0,33.0,2.5,23.0,25.0,105.0,-425.0,Memphis,12-03-2010,211.0,204.5,204.0,-8.5,-8.5,1.0
4185,2011,29.0,27.0,15.0,32.0,103.0,-160.0,Dallas,V,24.0,20.0,2.0,16.0,38.0,98.0,140.0,Chicago,12-03-2010,201.0,188.5,189.0,3.0,3.0,5.0
4186,2011,32.0,21.0,18.0,30.0,101.0,475.0,Miami,V,31.0,21.0,7.0,22.0,36.0,110.0,-600.0,Utah,12-03-2010,211.0,194.0,198.0,-9.0,-10.0,-9.0
4187,2011,30.0,27.0,27.0,25.0,123.0,150.0,Orlando,V,21.0,27.0,4.5,31.0,30.0,117.0,-170.0,GoldenState,12-03-2010,240.0,219.0,217.5,-1.0,-4.0,6.0
4188,2011,19.0,28.0,27.0,26.0,100.0,135.0,NewJersey,V,22.0,21.0,94.5,16.0,20.0,79.0,-155.0,Cleveland,12-04-2010,179.0,190.0,182.0,-5.0,2.5,21.0
4189,2011,33.0,24.0,30.0,19.0,106.0,-240.0,Detroit,V,26.0,22.0,94.5,13.0,34.0,95.0,200.0,Atlanta,12-04-2010,201.0,186.0,188.5,5.0,5.5,11.0
4190,2011,38.0,31.0,25.0,27.0,121.0,-250.0,Phoenix,V,29.0,35.0,106.5,24.0,29.0,117.0,210.0,Indiana,12-04-2010,238.0,219.0,219.0,6.5,6.5,4.0
4191,2011,30.0,32.0,24.0,30.0,116.0,-350.0,LALakers,V,24.0,22.0,0.0,22.0,27.0,95.0,290.0,Minnesota,12-04-2010,211.0,203.0,205.0,7.5,7.5,21.0
4192,2011,35.0,21.0,21.0,30.0,107.0,-145.0,Utah,V,27.0,26.0,106.5,21.0,43.0,117.0,125.0,Sacramento,12-04-2010,224.0,207.0,209.0,4.5,2.5,-10.0
4193,2011,18.0,18.0,27.0,24.0,87.0,110.0,Milwaukee,V,26.0,23.0,96.0,13.0,16.0,78.0,-130.0,LAClippers,12-04-2010,165.0,193.0,193.0,-2.0,-1.5,9.0
4194,2011,26.0,26.0,31.0,30.0,113.0,-550.0,Boston,V,32.0,25.0,91.5,23.0,23.0,103.0,450.0,Philadelphia,12-05-2010,216.0,182.5,178.5,9.0,9.5,10.0
4195,2011,21.0,13.0,28.0,24.0,86.0,450.0,Cleveland,V,22.0,31.0,0.0,26.0,26.0,105.0,-550.0,Washington,12-05-2010,191.0,188.0,189.5,-9.5,-9.5,-19.0
